,team,total,Pace,eFG%,TOV%,ORB%,FT/FGA,ORtg,Home,index_opp,team_opp,total_opp,Pace_opp,eFG%_opp,TOV%_opp,ORB%_opp,FT/FGA_opp,ORtg_opp,Home_opp,season,date,won
4819,PHO,136,99.2,0.612,6.3,27.5,0.223,137.1,1,0,LAC,130,99.2,0.521,8.2,34.7,0.326,131.0,0,2023,2023-04-25,True
4820,MIN,127,92.4,0.585,11.6,42.9,0.273,137.4,0,1,MEM,103,92.4,0.517,8.7,17.0,0.163,111.4,1,2024,2023-12-08,True
4821,MEM,103,92.4,0.517,8.7,17.0,0.163,111.4,1,0,MIN,127,92.4,0.585,11.6,42.9,0.273,137.4,0,2024,2023-12-08,False
4822,UTA,116,97.6,0.596,15.0,16.7,0.295,118.8,0,1,CLE,124,97.6,0.589,9.6,30.4,0.115,127.0,1,2024,2023-12-20,False
4823,CLE,124,97.6,0.589,9.6,30.4,0.115,127.0,1,0,UTA,116,97.6,0.596,15.0,16.7,0.295,118.8,0,2024,2023-12-20,True
4824,DAL,111,93.0,0.608,13.0,19.4,0.19,119.4,0,1,LAL,110,93.0,0.542,10.9,31.7,0.226,118.3,1,2023,2023-03-17,True
4825,LAL,110,93.0,0.542,10.9,31.7,0.226,118.3,1,0,DAL,111,93.0,0.608,13.0,19.4,0.19,119.4,0,2023,2023-03-17,False
4826,CHI,119,89.6,0.538,11.2,28.6,0.217,120.3,0,1,CHO,112,89.6,0.516,10.6,26.4,0.16,113.3,1,2024,2024-01-08,True
4827,CHO,112,89.6,0.516,10.6,26.4,0.16,113.3,1,0,CHI,119,89.6,0.538,11.2,28.6,0.217,120.3,0,2024,2024-01-08,False
4828,LAL,107,94.6,0.568,16.6,27.5,0.185,113.1,0,1,POR,95,94.6,0.461,15.7,36.5,0.146,100.4,1,2024,2023-11-17,True
4829,POR,95,94.6,0.461,15.7,36.5,0.146,100.4,1,0,LAL,107,94.6,0.568,16.6,27.5,0.185,113.1,0,2024,2023-11-17,False
4830,HOU,114,96.3,0.506,8.2,23.9,0.378,118.3,0,1,DEN,106,96.3,0.478,8.9,25.0,0.222,110.0,1,2024,2023-12-08,True
4831,DEN,106,96.3,0.478,8.9,25.0,0.222,110.0,1,0,HOU,114,96.3,0.506,8.2,23.9,0.378,118.3,0,2024,2023-12-08,False
4832,NOP,123,93.5,0.634,8.8,19.4,0.163,131.6,0,1,CLE,104,93.5,0.569,10.8,15.4,0.057,111.3,1,2024,2023-12-21,True
4833,CLE,104,93.5,0.569,10.8,15.4,0.057,111.3,1,0,NOP,123,93.5,0.634,8.8,19.4,0.163,131.6,0,2024,2023-12-21,False
4834,NYK,106,87.7,0.488,9.3,39.5,0.271,120.9,0,1,CLE,95,87.7,0.553,13.7,11.4,0.16,108.3,1,2023,2023-04-26,True
4835,CLE,95,87.7,0.553,13.7,11.4,0.16,108.3,1,0,NYK,106,87.7,0.488,9.3,39.5,0.271,120.9,0,2023,2023-04-26,False
4836,CHO,112,92.2,0.517,10.9,35.0,0.239,121.5,0,1,ORL,105,92.2,0.489,18.3,48.9,0.216,113.9,1,2023,2022-11-14,True
4837,ORL,105,92.2,0.489,18.3,48.9,0.216,113.9,1,0,CHO,112,92.2,0.517,10.9,35.0,0.239,121.5,0,2023,2022-11-14,False
4838,BOS,109,93.2,0.547,12.2,30.8,0.174,116.9,0,1,BRK,98,93.2,0.53,11.9,10.0,0.107,105.1,1,2023,2023-01-12,True
4839,BRK,98,93.2,0.53,11.9,10.0,0.107,105.1,1,0,BOS,109,93.2,0.547,12.2,30.8,0.174,116.9,0,2023,2023-01-12,False
4840,TOR,103,97.8,0.518,18.1,17.8,0.19,95.3,0,1,CHI,104,97.8,0.414,12.6,25.0,0.222,96.3,1,2024,2023-10-27,False
4841,CHI,104,97.8,0.414,12.6,25.0,0.222,96.3,1,0,TOR,103,97.8,0.518,18.1,17.8,0.19,95.3,0,2024,2023-10-27,True
4842,NOP,101,98.1,0.507,16.7,19.5,0.333,102.9,0,1,HOU,104,98.1,0.466,8.2,18.0,0.25,106.0,1,2024,2023-11-10,False
4843,HOU,104,98.1,0.466,8.2,18.0,0.25,106.0,1,0,NOP,101,98.1,0.507,16.7,19.5,0.333,102.9,0,2024,2023-11-10,True
4844,PHI,118,90.0,0.633,17.2,38.2,0.307,131.1,0,1,CLE,109,90.0,0.553,9.6,26.7,0.176,121.1,1,2023,2023-03-15,True
4845,CLE,109,90.0,0.553,9.6,26.7,0.176,121.1,1,0,PHI,118,90.0,0.633,17.2,38.2,0.307,131.1,0,2023,2023-03-15,False
4846,LAL,145,106.9,0.53,13.7,15.2,0.376,112.2,0,1,GSW,144,106.9,0.559,11.9,18.6,0.092,111.5,1,2024,2024-01-27,True
4847,GSW,144,106.9,0.559,11.9,18.6,0.092,111.5,1,0,LAL,145,106.9,0.53,13.7,15.2,0.376,112.2,0,2024,2024-01-27,False
4848,GSW,105,101.0,0.505,11.7,22.7,0.143,104.0,0,1,PHO,134,101.0,0.576,10.8,31.8,0.304,132.7,1,2023,2022-10-25,False
4849,PHO,134,101.0,0.576,10.8,31.8,0.304,132.7,1,0,GSW,105,101.0,0.505,11.7,22.7,0.143,104.0,0,2023,2022-10-25,True
4850,OKC,124,98.4,0.571,9.0,27.3,0.207,126.0,0,1,CHI,110,98.4,0.518,14.3,22.7,0.259,111.8,1,2023,2023-01-13,True
4851,CHI,110,98.4,0.518,14.3,22.7,0.259,111.8,1,0,OKC,124,98.4,0.571,9.0,27.3,0.207,126.0,0,2023,2023-01-13,False
4852,ATL,115,104.6,0.506,12.9,20.0,0.281,109.9,0,1,IND,157,104.6,0.745,11.8,34.3,0.08,150.1,1,2024,2024-04-14,False
4853,IND,157,104.6,0.745,11.8,34.3,0.08,150.1,1,0,ATL,115,104.6,0.506,12.9,20.0,0.281,109.9,0,2024,2024-04-14,True
4854,UTA,103,102.7,0.545,22.1,25.6,0.231,100.3,0,1,OKC,130,102.7,0.582,6.0,22.4,0.087,126.6,1,2023,2023-03-03,False
4855,OKC,130,102.7,0.582,6.0,22.4,0.087,126.6,1,0,UTA,103,102.7,0.545,22.1,25.6,0.231,100.3,0,2023,2023-03-03,True
4856,ORL,113,100.9,0.547,15.0,28.2,0.221,112.0,0,1,PHO,116,100.9,0.55,12.6,16.3,0.189,114.9,1,2023,2023-03-16,False
4857,PHO,116,100.9,0.55,12.6,16.3,0.189,114.9,1,0,ORL,113,100.9,0.547,15.0,28.2,0.221,112.0,0,2023,2023-03-16,True
4858,BOS,118,92.7,0.553,6.3,29.3,0.137,127.3,0,1,ATL,120,92.7,0.632,12.1,36.6,0.115,129.5,1,2024,2024-03-25,False
4859,ATL,120,92.7,0.632,12.1,36.6,0.115,129.5,1,0,BOS,118,92.7,0.553,6.3,29.3,0.137,127.3,0,2024,2024-03-25,True
4860,MEM,111,96.4,0.439,10.1,29.1,0.17,104.3,0,1,LAL,117,96.4,0.489,12.2,28.3,0.266,109.9,1,2023,2023-04-24,False
4861,LAL,117,96.4,0.489,12.2,28.3,0.266,109.9,1,0,MEM,111,96.4,0.439,10.1,29.1,0.17,104.3,0,2023,2023-04-24,True
4862,ORL,92,94.9,0.469,15.1,24.4,0.198,96.9,0,1,CLE,103,94.9,0.471,10.7,26.7,0.241,108.5,1,2023,2022-10-26,False
4863,CLE,103,94.9,0.471,10.7,26.7,0.241,108.5,1,0,ORL,92,94.9,0.469,15.1,24.4,0.198,96.9,0,2023,2022-10-26,True
4864,BRK,96,94.3,0.46,5.0,9.8,0.17,101.8,0,1,BOS,139,94.3,0.717,9.4,28.9,0.076,147.4,1,2023,2023-02-01,False
4865,BOS,139,94.3,0.717,9.4,28.9,0.076,147.4,1,0,BRK,96,94.3,0.46,5.0,9.8,0.17,101.8,0,2023,2023-02-01,True
4866,DET,130,100.6,0.563,9.4,37.5,0.242,129.2,0,1,BRK,122,100.6,0.527,13.1,31.3,0.245,121.2,1,2023,2023-01-26,True
4867,BRK,122,100.6,0.527,13.1,31.3,0.245,121.2,1,0,DET,130,100.6,0.563,9.4,37.5,0.242,129.2,0,2023,2023-01-26,False
4868,DEN,86,97.0,0.378,12.7,27.1,0.16,88.7,0,1,HOU,105,97.0,0.561,13.6,16.7,0.159,108.3,1,2024,2023-11-24,False
4869,HOU,105,97.0,0.561,13.6,16.7,0.159,108.3,1,0,DEN,86,97.0,0.378,12.7,27.1,0.16,88.7,0,2024,2023-11-24,True
4870,WAS,108,102.9,0.484,8.8,19.6,0.168,105.0,0,1,PHO,112,102.9,0.494,14.1,27.7,0.256,108.9,1,2024,2023-12-17,False
4871,PHO,112,102.9,0.494,14.1,27.7,0.256,108.9,1,0,WAS,108,102.9,0.484,8.8,19.6,0.168,105.0,0,2024,2023-12-17,True
4872,OKC,117,98.2,0.522,12.8,19.6,0.27,107.9,0,1,DAL,111,98.2,0.442,12.7,24.0,0.284,102.3,1,2023,2022-10-29,True
4873,DAL,111,98.2,0.442,12.7,24.0,0.284,102.3,1,0,OKC,117,98.2,0.522,12.8,19.6,0.27,107.9,0,2023,2022-10-29,False
4874,WAS,121,91.7,0.609,7.1,21.2,0.333,131.9,0,1,PHI,111,91.7,0.577,7.9,14.3,0.167,121.0,1,2023,2022-11-02,True
4875,PHI,111,91.7,0.577,7.9,14.3,0.167,121.0,1,0,WAS,121,91.7,0.609,7.1,21.2,0.333,131.9,0,2023,2022-11-02,False
4876,UTA,105,94.5,0.532,18.8,37.8,0.266,111.1,0,1,POR,121,94.5,0.603,11.6,31.8,0.109,128.0,1,2024,2023-11-22,False
4877,POR,121,94.5,0.603,11.6,31.8,0.109,128.0,1,0,UTA,105,94.5,0.532,18.8,37.8,0.266,111.1,0,2024,2023-11-22,True
4878,WAS,104,111.0,0.448,11.8,21.4,0.085,93.7,0,1,DAL,112,111.0,0.495,13.0,23.1,0.177,100.9,1,2024,2024-02-12,False
4879,DAL,112,111.0,0.495,13.0,23.1,0.177,100.9,1,0,WAS,104,111.0,0.448,11.8,21.4,0.085,93.7,0,2024,2024-02-12,True
4880,PHO,111,98.4,0.533,14.7,27.9,0.167,112.8,0,1,LAL,122,98.4,0.614,12.6,15.6,0.514,123.9,1,2023,2023-03-22,False
4881,LAL,122,98.4,0.614,12.6,15.6,0.514,123.9,1,0,PHO,111,98.4,0.533,14.7,27.9,0.167,112.8,0,2023,2023-03-22,True
4882,NYK,120,92.8,0.582,9.1,35.9,0.154,129.4,0,1,WAS,99,92.8,0.512,13.6,17.1,0.183,106.7,1,2024,2023-11-17,True
4883,WAS,99,92.8,0.512,13.6,17.1,0.183,106.7,1,0,NYK,120,92.8,0.582,9.1,35.9,0.154,129.4,0,2024,2023-11-17,False
4884,CHI,132,98.0,0.576,9.4,15.6,0.283,122.0,0,1,IND,129,98.0,0.535,6.7,18.0,0.232,119.2,1,2024,2024-03-13,True
4885,IND,129,98.0,0.535,6.7,18.0,0.232,119.2,1,0,CHI,132,98.0,0.576,9.4,15.6,0.283,122.0,0,2024,2024-03-13,False
4886,NOP,116,92.8,0.667,12.4,12.1,0.213,125.1,0,1,ATL,103,92.8,0.511,10.2,23.5,0.11,111.0,1,2024,2024-03-10,True
4887,ATL,103,92.8,0.511,10.2,23.5,0.11,111.0,1,0,NOP,116,92.8,0.667,12.4,12.1,0.213,125.1,0,2024,2024-03-10,False
4888,MIN,102,95.2,0.53,18.2,10.0,0.169,97.1,0,1,LAL,108,95.2,0.467,16.3,26.7,0.239,102.8,1,2023,2023-04-11,False
4889,LAL,108,95.2,0.467,16.3,26.7,0.239,102.8,1,0,MIN,102,95.2,0.53,18.2,10.0,0.169,97.1,0,2023,2023-04-11,True
4890,CHI,121,93.0,0.525,5.9,41.4,0.137,130.1,0,1,SAS,112,93.0,0.572,11.6,23.8,0.205,120.4,1,2024,2023-12-08,True
4891,SAS,112,93.0,0.572,11.6,23.8,0.205,120.4,1,0,CHI,121,93.0,0.525,5.9,41.4,0.137,130.1,0,2024,2023-12-08,False
4892,IND,114,113.3,0.46,11.7,20.3,0.22,100.7,0,1,SAC,137,113.3,0.589,14.3,23.9,0.263,121.0,1,2023,2022-11-30,False
4893,SAC,137,113.3,0.589,14.3,23.9,0.263,121.0,1,0,IND,114,113.3,0.46,11.7,20.3,0.22,100.7,0,2023,2022-11-30,True
4894,NYK,128,90.7,0.593,12.8,34.9,0.22,127.8,0,1,CHI,120,90.7,0.601,11.4,8.3,0.226,119.9,1,2023,2022-12-14,True
4895,CHI,120,90.7,0.601,11.4,8.3,0.226,119.9,1,0,NYK,128,90.7,0.593,12.8,34.9,0.22,127.8,0,2023,2022-12-14,False
4896,TOR,126,103.8,0.609,13.9,21.6,0.23,121.4,0,1,MIN,128,103.8,0.601,13.1,21.1,0.236,123.3,1,2023,2023-01-19,False
4897,MIN,128,103.8,0.601,13.1,21.1,0.236,123.3,1,0,TOR,126,103.8,0.609,13.9,21.6,0.23,121.4,0,2023,2023-01-19,True
4898,CHI,117,93.9,0.562,7.6,21.4,0.191,124.6,0,1,DEN,96,93.9,0.506,10.4,21.2,0.08,102.2,1,2023,2023-03-08,True
4899,DEN,96,93.9,0.506,10.4,21.2,0.08,102.2,1,0,CHI,117,93.9,0.562,7.6,21.4,0.191,124.6,0,2023,2023-03-08,False
4900,GSW,110,99.3,0.53,15.5,19.5,0.28,110.7,0,1,MEM,131,99.3,0.634,10.6,27.3,0.14,131.9,1,2023,2023-03-09,False
4901,MEM,131,99.3,0.634,10.6,27.3,0.14,131.9,1,0,GSW,110,99.3,0.53,15.5,19.5,0.28,110.7,0,2023,2023-03-09,True
4902,CLE,108,98.4,0.558,13.0,21.7,0.14,109.8,0,1,MEM,101,98.4,0.478,11.0,15.6,0.167,102.7,1,2024,2024-02-01,True
4903,MEM,101,98.4,0.478,11.0,15.6,0.167,102.7,1,0,CLE,108,98.4,0.558,13.0,21.7,0.14,109.8,0,2024,2024-02-01,False
4904,LAL,114,96.7,0.505,6.2,27.3,0.202,117.9,0,1,BOS,105,96.7,0.505,13.0,27.5,0.072,108.6,1,2024,2024-02-01,True
4905,BOS,105,96.7,0.505,13.0,27.5,0.072,108.6,1,0,LAL,114,96.7,0.505,6.2,27.3,0.202,117.9,0,2024,2024-02-01,False
4906,DET,121,103.5,0.527,9.4,21.3,0.261,116.9,0,1,LAL,128,103.5,0.596,14.3,20.6,0.449,123.7,1,2023,2022-11-18,False
4907,LAL,128,103.5,0.596,14.3,20.6,0.449,123.7,1,0,DET,121,103.5,0.527,9.4,21.3,0.261,116.9,0,2023,2022-11-18,True
4908,CHO,93,100.4,0.448,12.7,18.9,0.186,92.6,0,1,ORL,113,100.4,0.553,11.1,11.9,0.224,112.5,1,2023,2022-10-28,False
4909,ORL,113,100.4,0.553,11.1,11.9,0.224,112.5,1,0,CHO,93,100.4,0.448,12.7,18.9,0.186,92.6,0,2023,2022-10-28,True
4910,DEN,115,104.8,0.58,17.1,22.2,0.148,109.8,0,1,SAS,109,104.8,0.598,21.1,23.8,0.134,104.0,1,2023,2022-11-07,True
4911,SAS,109,104.8,0.598,21.1,23.8,0.134,104.0,1,0,DEN,115,104.8,0.58,17.1,22.2,0.148,109.8,0,2023,2022-11-07,False
4912,DEN,98,93.9,0.532,14.8,11.8,0.192,104.3,0,1,DAL,97,93.9,0.545,12.1,13.0,0.154,103.3,1,2023,2022-11-20,True
4913,DAL,97,93.9,0.545,12.1,13.0,0.154,103.3,1,0,DEN,98,93.9,0.532,14.8,11.8,0.192,104.3,0,2023,2022-11-20,False
4914,IND,120,101.5,0.567,11.6,18.9,0.213,118.2,0,1,CLE,129,101.5,0.595,7.9,25.6,0.168,127.1,1,2024,2024-04-12,False
4915,CLE,129,101.5,0.595,7.9,25.6,0.168,127.1,1,0,IND,120,101.5,0.567,11.6,18.9,0.213,118.2,0,2024,2024-04-12,True
4916,SAS,137,109.2,0.648,14.5,20.0,0.395,125.4,0,1,IND,134,109.2,0.543,12.3,31.8,0.202,122.7,1,2023,2022-10-21,True
4917,IND,134,109.2,0.543,12.3,31.8,0.202,122.7,1,0,SAS,137,109.2,0.648,14.5,20.0,0.395,125.4,0,2023,2022-10-21,False
4918,POR,125,101.5,0.607,9.2,15.6,0.191,123.2,0,1,LAC,136,101.5,0.591,10.2,32.5,0.28,134.1,1,2023,2023-04-08,False
4919,LAC,136,101.5,0.591,10.2,32.5,0.28,134.1,1,0,POR,125,101.5,0.607,9.2,15.6,0.191,123.2,0,2023,2023-04-08,True
4920,DAL,123,91.9,0.621,7.7,22.5,0.172,133.8,0,1,LAC,93,91.9,0.431,11.9,31.1,0.207,101.2,1,2024,2024-05-01,True
4921,LAC,93,91.9,0.431,11.9,31.1,0.207,101.2,1,0,DAL,123,91.9,0.621,7.7,22.5,0.172,133.8,0,2024,2024-05-01,False
4922,HOU,104,104.4,0.447,14.0,28.3,0.213,99.6,0,1,BRK,106,104.4,0.568,17.4,4.8,0.297,101.5,1,2024,2024-01-27,False
4923,BRK,106,104.4,0.568,17.4,4.8,0.297,101.5,1,0,HOU,104,104.4,0.447,14.0,28.3,0.213,99.6,0,2024,2024-01-27,True
4924,OKC,97,96.8,0.5,13.1,17.4,0.183,100.2,0,1,NOP,89,96.8,0.424,16.1,25.0,0.2,91.9,1,2024,2024-04-29,True
4925,NOP,89,96.8,0.424,16.1,25.0,0.2,91.9,1,0,OKC,97,96.8,0.5,13.1,17.4,0.183,100.2,0,2024,2024-04-29,False
4926,POR,93,100.6,0.433,13.8,13.0,0.268,92.4,0,1,BOS,115,100.6,0.58,9.4,10.9,0.148,114.3,1,2023,2023-03-08,False
4927,BOS,115,100.6,0.58,9.4,10.9,0.148,114.3,1,0,POR,93,100.6,0.433,13.8,13.0,0.268,92.4,0,2023,2023-03-08,True
4928,OKC,127,99.5,0.625,10.4,10.5,0.262,127.6,0,1,ORL,113,99.5,0.511,13.6,34.1,0.22,113.5,1,2024,2024-02-13,True
4929,ORL,113,99.5,0.511,13.6,34.1,0.22,113.5,1,0,OKC,127,99.5,0.625,10.4,10.5,0.262,127.6,0,2024,2024-02-13,False
4930,MIN,124,94.3,0.633,11.3,29.4,0.229,131.5,0,1,DAL,121,94.3,0.589,8.5,23.7,0.262,128.3,1,2023,2023-02-13,True
4931,DAL,121,94.3,0.589,8.5,23.7,0.262,128.3,1,0,MIN,124,94.3,0.633,11.3,29.4,0.229,131.5,0,2023,2023-02-13,False
4932,PHI,94,96.5,0.385,7.0,23.2,0.208,97.4,0,1,LAL,101,96.5,0.521,19.4,27.5,0.342,104.6,1,2024,2024-03-22,False
4933,LAL,101,96.5,0.521,19.4,27.5,0.342,104.6,1,0,PHI,94,96.5,0.385,7.0,23.2,0.208,97.4,0,2024,2024-03-22,True
4934,SAC,124,100.7,0.575,11.0,29.2,0.09,123.2,0,1,MIN,111,100.7,0.512,16.0,23.8,0.329,110.2,1,2024,2023-11-24,True
4935,MIN,111,100.7,0.512,16.0,23.8,0.329,110.2,1,0,SAC,124,100.7,0.575,11.0,29.2,0.09,123.2,0,2024,2023-11-24,False
4936,CHI,119,94.8,0.594,6.8,18.4,0.133,125.5,0,1,UTA,117,94.8,0.536,8.8,30.4,0.146,123.4,1,2024,2024-03-06,True
4937,UTA,117,94.8,0.536,8.8,30.4,0.146,123.4,1,0,CHI,119,94.8,0.594,6.8,18.4,0.133,125.5,0,2024,2024-03-06,False
4938,BOS,129,105.8,0.607,13.8,22.5,0.236,122.0,0,1,ATL,121,105.8,0.51,10.0,21.6,0.214,114.4,1,2023,2023-04-23,True
4939,ATL,121,105.8,0.51,10.0,21.6,0.214,114.4,1,0,BOS,129,105.8,0.607,13.8,22.5,0.236,122.0,0,2023,2023-04-23,False
4940,CHO,122,102.8,0.547,7.8,23.9,0.177,118.7,0,1,HOU,117,102.8,0.56,16.0,31.6,0.165,113.9,1,2023,2023-01-18,True
4941,HOU,117,102.8,0.56,16.0,31.6,0.165,113.9,1,0,CHO,122,102.8,0.547,7.8,23.9,0.177,118.7,0,2023,2023-01-18,False
4942,NYK,118,89.2,0.538,8.0,40.0,0.194,132.3,0,1,PHI,115,89.2,0.534,10.2,36.4,0.253,129.0,1,2024,2024-05-02,True
4943,PHI,115,89.2,0.534,10.2,36.4,0.253,129.0,1,0,NYK,118,89.2,0.538,8.0,40.0,0.194,132.3,0,2024,2024-05-02,False
4944,GSW,83,102.2,0.446,24.0,9.3,0.23,81.2,0,1,NOP,128,102.2,0.621,12.3,26.8,0.165,125.3,1,2023,2022-11-21,False
4945,NOP,128,102.2,0.621,12.3,26.8,0.165,125.3,1,0,GSW,83,102.2,0.446,24.0,9.3,0.23,81.2,0,2023,2022-11-21,True
4946,LAC,116,92.0,0.65,12.0,15.2,0.15,126.1,0,1,DAL,111,92.0,0.562,14.8,36.8,0.247,120.6,1,2024,2024-04-28,True
4947,DAL,111,92.0,0.562,14.8,36.8,0.247,120.6,1,0,LAC,116,92.0,0.65,12.0,15.2,0.15,126.1,0,2024,2024-04-28,False
4948,BOS,134,102.0,0.653,7.4,12.5,0.105,131.4,0,1,ATL,125,102.0,0.55,8.5,27.1,0.15,122.6,1,2023,2023-03-11,True
4949,ATL,125,102.0,0.55,8.5,27.1,0.15,122.6,1,0,BOS,134,102.0,0.653,7.4,12.5,0.105,131.4,0,2023,2023-03-11,False
4950,CHO,126,100.2,0.583,11.2,32.6,0.233,125.7,0,1,ATL,109,100.2,0.453,10.1,29.6,0.242,108.7,1,2023,2022-10-23,True
4951,ATL,109,100.2,0.453,10.1,29.6,0.242,108.7,1,0,CHO,126,100.2,0.583,11.2,32.6,0.233,125.7,0,2023,2022-10-23,False
4952,MIA,107,88.2,0.536,7.1,18.4,0.217,121.3,0,1,CLE,104,88.2,0.567,11.5,16.7,0.253,117.9,1,2024,2024-03-20,True
4953,CLE,104,88.2,0.567,11.5,16.7,0.253,117.9,1,0,MIA,107,88.2,0.536,7.1,18.4,0.217,121.3,0,2024,2024-03-20,False
4954,ATL,99,88.1,0.511,13.0,34.9,0.115,112.4,0,1,MEM,92,88.1,0.473,13.0,23.8,0.297,104.5,1,2024,2024-03-08,True
4955,MEM,92,88.1,0.473,13.0,23.8,0.297,104.5,1,0,ATL,99,88.1,0.511,13.0,34.9,0.115,112.4,0,2024,2024-03-08,False
4956,UTA,121,99.3,0.543,12.5,34.1,0.202,121.8,0,1,DEN,142,99.3,0.777,12.6,18.5,0.157,142.9,1,2024,2024-03-09,False
4957,DEN,142,99.3,0.777,12.6,18.5,0.157,142.9,1,0,UTA,121,99.3,0.543,12.5,34.1,0.202,121.8,0,2024,2024-03-09,True
4958,NOP,110,103.4,0.511,10.5,15.1,0.161,106.4,0,1,MIL,135,103.4,0.641,9.5,28.6,0.125,130.5,1,2023,2023-01-29,False
4959,MIL,135,103.4,0.641,9.5,28.6,0.125,130.5,1,0,NOP,110,103.4,0.511,10.5,15.1,0.161,106.4,0,2023,2023-01-29,True
4960,MEM,103,96.6,0.541,13.1,19.5,0.129,106.6,0,1,MIN,118,96.6,0.622,13.3,18.8,0.195,122.2,1,2024,2024-01-18,False
4961,MIN,118,96.6,0.622,13.3,18.8,0.195,122.2,1,0,MEM,103,96.6,0.541,13.1,19.5,0.129,106.6,0,2024,2024-01-18,True
4962,POR,122,98.4,0.552,11.6,22.0,0.299,124.0,0,1,MEM,112,98.4,0.523,10.8,27.3,0.241,113.8,1,2023,2023-02-01,True
4963,MEM,112,98.4,0.523,10.8,27.3,0.241,113.8,1,0,POR,122,98.4,0.552,11.6,22.0,0.299,124.0,0,2023,2023-02-01,False
4964,HOU,122,100.4,0.56,14.2,26.2,0.1,110.0,0,1,SAS,126,100.4,0.559,14.5,27.3,0.223,113.6,1,2024,2023-10-27,False
4965,SAS,126,100.4,0.559,14.5,27.3,0.223,113.6,1,0,HOU,122,100.4,0.56,14.2,26.2,0.1,110.0,0,2024,2023-10-27,True
4966,ATL,120,103.4,0.571,14.8,21.6,0.271,116.1,0,1,ORL,119,103.4,0.522,15.3,39.1,0.278,115.1,1,2024,2023-11-09,True
4967,ORL,119,103.4,0.522,15.3,39.1,0.278,115.1,1,0,ATL,120,103.4,0.571,14.8,21.6,0.271,116.1,0,2024,2023-11-09,False
4968,IND,106,102.7,0.479,18.0,40.8,0.17,103.2,0,1,OKC,126,102.7,0.591,14.3,31.7,0.172,122.7,1,2023,2023-01-18,False
4969,OKC,126,102.7,0.591,14.3,31.7,0.172,122.7,1,0,IND,106,102.7,0.479,18.0,40.8,0.17,103.2,0,2023,2023-01-18,True
4970,DET,98,99.8,0.472,11.0,16.7,0.144,98.2,0,1,NOP,104,99.8,0.506,15.9,22.7,0.212,104.2,1,2023,2022-12-07,False
4971,NOP,104,99.8,0.506,15.9,22.7,0.212,104.2,1,0,DET,98,99.8,0.472,11.0,16.7,0.144,98.2,0,2023,2022-12-07,True
4972,WAS,128,107.9,0.632,11.4,9.5,0.143,118.6,0,1,DEN,141,107.9,0.675,15.5,25.9,0.349,130.7,1,2023,2022-12-14,False
4973,DEN,141,107.9,0.675,15.5,25.9,0.349,130.7,1,0,WAS,128,107.9,0.632,11.4,9.5,0.143,118.6,0,2023,2022-12-14,True
4974,MIL,101,101.2,0.441,7.8,20.8,0.191,99.8,0,1,MEM,142,101.2,0.608,5.9,33.3,0.176,140.3,1,2023,2022-12-15,False
4975,MEM,142,101.2,0.608,5.9,33.3,0.176,140.3,1,0,MIL,101,101.2,0.441,7.8,20.8,0.191,99.8,0,2023,2022-12-15,True
4976,OKC,145,109.1,0.722,16.4,15.4,0.205,132.9,0,1,NYK,135,109.1,0.546,10.4,27.7,0.299,123.7,1,2023,2022-11-13,True
4977,NYK,135,109.1,0.546,10.4,27.7,0.299,123.7,1,0,OKC,145,109.1,0.722,16.4,15.4,0.205,132.9,0,2023,2022-11-13,False
4978,SAC,113,102.2,0.484,8.8,18.4,0.275,110.6,0,1,GSW,116,102.2,0.58,13.4,19.0,0.159,113.5,1,2023,2022-11-07,False
4979,GSW,116,102.2,0.58,13.4,19.0,0.159,113.5,1,0,SAC,113,102.2,0.484,8.8,18.4,0.275,110.6,0,2023,2022-11-07,True
4980,GSW,144,108.3,0.634,9.9,27.9,0.158,132.9,0,1,SAS,113,108.3,0.5,12.7,14.0,0.284,104.3,1,2023,2023-01-13,True
4981,SAS,113,108.3,0.5,12.7,14.0,0.284,104.3,1,0,GSW,144,108.3,0.634,9.9,27.9,0.158,132.9,0,2023,2023-01-13,False
4982,MIA,119,96.1,0.567,8.4,19.5,0.202,123.8,0,1,HOU,104,96.1,0.456,8.2,23.1,0.244,108.2,1,2024,2024-04-05,True
4983,HOU,104,96.1,0.456,8.2,23.1,0.244,108.2,1,0,MIA,119,96.1,0.567,8.4,19.5,0.202,123.8,0,2024,2024-04-05,False
4984,DAL,100,92.2,0.55,13.8,16.3,0.15,108.5,0,1,UTA,108,92.2,0.555,14.7,35.1,0.207,117.1,1,2023,2023-01-28,False
4985,UTA,108,92.2,0.555,14.7,35.1,0.207,117.1,1,0,DAL,100,92.2,0.55,13.8,16.3,0.15,108.5,0,2023,2023-01-28,True
4986,GSW,133,94.2,0.694,16.5,41.4,0.275,141.1,0,1,HOU,110,94.2,0.488,10.8,27.9,0.302,116.7,1,2024,2024-04-04,True
4987,HOU,110,94.2,0.488,10.8,27.9,0.302,116.7,1,0,GSW,133,94.2,0.694,16.5,41.4,0.275,141.1,0,2024,2024-04-04,False
4988,DEN,121,92.0,0.573,9.1,37.2,0.213,131.5,0,1,PHI,126,92.0,0.664,8.1,14.3,0.329,136.9,1,2024,2024-01-16,False
4989,PHI,126,92.0,0.664,8.1,14.3,0.329,136.9,1,0,DEN,121,92.0,0.573,9.1,37.2,0.213,131.5,0,2024,2024-01-16,True
