,team,total,Pace,eFG%,TOV%,ORB%,FT/FGA,ORtg,Home,index_opp,team_opp,total_opp,Pace_opp,eFG%_opp,TOV%_opp,ORB%_opp,FT/FGA_opp,ORtg_opp,Home_opp,season,date,won
3023,BOS,97,94.5,0.472,12.1,22.9,0.159,102.6,1,0,SAC,92,94.5,0.409,12.4,29.2,0.227,97.3,0,2017,2016-12-02,True
3024,DET,109,99.7,0.459,6.0,24.0,0.206,109.3,0,1,BOS,113,99.7,0.518,8.5,13.3,0.341,113.4,1,2017,2017-01-30,False
3025,BOS,113,99.7,0.518,8.5,13.3,0.341,113.4,1,0,DET,109,99.7,0.459,6.0,24.0,0.206,109.3,0,2017,2017-01-30,True
3026,POR,81,103.7,0.372,15.5,20.4,0.156,78.1,0,1,GSW,110,103.7,0.495,14.3,23.4,0.22,106.1,1,2017,2017-04-19,False
3027,GSW,110,103.7,0.495,14.3,23.4,0.22,106.1,1,0,POR,81,103.7,0.372,15.5,20.4,0.156,78.1,0,2017,2017-04-19,True
3028,SAS,109,100.4,0.543,14.6,26.7,0.074,108.6,0,1,HOU,124,100.4,0.571,11.3,30.8,0.22,123.6,1,2018,2017-12-15,False
3029,HOU,124,100.4,0.571,11.3,30.8,0.22,123.6,1,0,SAS,109,100.4,0.543,14.6,26.7,0.074,108.6,0,2018,2017-12-15,True
3030,LAL,85,96.6,0.42,11.2,15.4,0.138,88.0,0,1,DEN,117,96.6,0.531,9.6,34.0,0.144,121.1,1,2019,2018-11-27,False
3031,DEN,117,96.6,0.531,9.6,34.0,0.144,121.1,1,0,LAL,85,96.6,0.42,11.2,15.4,0.138,88.0,0,2019,2018-11-27,True
3032,PHI,110,104.9,0.473,10.7,29.1,0.223,104.9,0,1,SAC,105,104.9,0.541,19.3,15.9,0.338,100.1,1,2016,2015-12-30,True
3033,SAC,105,104.9,0.541,19.3,15.9,0.338,100.1,1,0,PHI,110,104.9,0.473,10.7,29.1,0.223,104.9,0,2016,2015-12-30,False
3034,TOR,113,97.5,0.607,19.4,38.5,0.131,115.9,0,1,BOS,97,97.5,0.442,13.0,15.6,0.359,99.5,1,2020,2019-12-28,True
3035,BOS,97,97.5,0.442,13.0,15.6,0.359,99.5,1,0,TOR,113,97.5,0.607,19.4,38.5,0.131,115.9,0,2020,2019-12-28,False
3036,MIA,128,108.3,0.581,13.3,23.8,0.215,118.2,0,1,WAS,124,108.3,0.52,5.1,12.1,0.212,114.5,1,2021,2021-01-09,True
3037,WAS,124,108.3,0.52,5.1,12.1,0.212,114.5,1,0,MIA,128,108.3,0.581,13.3,23.8,0.215,118.2,0,2021,2021-01-09,False
3038,ATL,104,96.3,0.506,11.8,21.3,0.184,108.0,0,1,POR,98,96.3,0.484,10.8,28.3,0.074,101.7,1,2016,2016-01-20,True
3039,POR,98,96.3,0.484,10.8,28.3,0.074,101.7,1,0,ATL,104,96.3,0.506,11.8,21.3,0.184,108.0,0,2016,2016-01-20,False
3040,CHI,102,95.2,0.511,11.2,20.0,0.099,107.1,0,1,BOS,96,95.2,0.532,15.2,8.8,0.182,100.8,1,2021,2021-04-19,True
3041,BOS,96,95.2,0.532,15.2,8.8,0.182,100.8,1,0,CHI,102,95.2,0.511,11.2,20.0,0.099,107.1,0,2021,2021-04-19,False
3042,ATL,107,102.8,0.506,15.5,22.2,0.191,104.1,0,1,LAC,97,102.8,0.506,16.5,12.2,0.215,94.3,1,2016,2016-03-05,True
3043,LAC,97,102.8,0.506,16.5,12.2,0.215,94.3,1,0,ATL,107,102.8,0.506,15.5,22.2,0.191,104.1,0,2016,2016-03-05,False
3044,DET,91,96.9,0.435,13.3,15.2,0.312,93.9,0,1,GSW,118,96.9,0.624,13.0,20.5,0.079,121.8,1,2021,2021-01-30,False
3045,GSW,118,96.9,0.624,13.0,20.5,0.079,121.8,1,0,DET,91,96.9,0.435,13.3,15.2,0.312,93.9,0,2021,2021-01-30,True
3046,WAS,105,98.7,0.477,13.1,30.4,0.239,106.4,0,1,IND,107,98.7,0.511,13.5,20.5,0.207,108.4,1,2017,2016-12-19,False
3047,IND,107,98.7,0.511,13.5,20.5,0.207,108.4,1,0,WAS,105,98.7,0.477,13.1,30.4,0.239,106.4,0,2017,2016-12-19,True
3048,TOR,122,92.2,0.739,15.6,14.3,0.29,132.3,0,1,MEM,114,92.2,0.565,12.1,28.9,0.212,123.6,1,2019,2018-11-27,True
3049,MEM,114,92.2,0.565,12.1,28.9,0.212,123.6,1,0,TOR,122,92.2,0.739,15.6,14.3,0.29,132.3,0,2019,2018-11-27,False
3050,TOR,87,94.0,0.444,12.1,9.8,0.2,92.6,0,1,MIL,76,94.0,0.401,18.4,26.0,0.136,80.9,1,2017,2017-04-22,True
3051,MIL,76,94.0,0.401,18.4,26.0,0.136,80.9,1,0,TOR,87,94.0,0.444,12.1,9.8,0.2,92.6,0,2017,2017-04-22,False
3052,DEN,121,95.8,0.614,11.3,25.7,0.229,126.3,0,1,ORL,113,95.8,0.551,4.8,12.5,0.182,117.9,1,2017,2016-12-10,True
3053,ORL,113,95.8,0.551,4.8,12.5,0.182,117.9,1,0,DEN,121,95.8,0.614,11.3,25.7,0.229,126.3,0,2017,2016-12-10,False
3054,ATL,114,100.6,0.527,13.6,32.6,0.198,113.3,0,1,NYK,107,100.6,0.536,11.3,9.3,0.202,106.4,1,2019,2018-12-21,True
3055,NYK,107,100.6,0.536,11.3,9.3,0.202,106.4,1,0,ATL,114,100.6,0.527,13.6,32.6,0.198,113.3,0,2019,2018-12-21,False
3056,POR,106,90.7,0.552,9.0,18.9,0.115,116.9,0,1,DEN,111,90.7,0.5,1.0,20.0,0.181,122.4,1,2021,2021-02-23,False
3057,DEN,111,90.7,0.5,1.0,20.0,0.181,122.4,1,0,POR,106,90.7,0.552,9.0,18.9,0.115,116.9,0,2021,2021-02-23,True
3058,HOU,103,101.0,0.463,11.9,25.5,0.158,102.0,0,1,DET,102,101.0,0.47,16.2,27.5,0.305,101.0,1,2021,2021-01-22,True
3059,DET,102,101.0,0.47,16.2,27.5,0.305,101.0,1,0,HOU,103,101.0,0.463,11.9,25.5,0.158,102.0,0,2021,2021-01-22,False
3060,ATL,103,95.2,0.571,18.0,22.2,0.179,108.2,0,1,ORL,100,95.2,0.494,12.4,19.5,0.247,105.1,1,2016,2015-12-20,True
3061,ORL,100,95.2,0.494,12.4,19.5,0.247,105.1,1,0,ATL,103,95.2,0.571,18.0,22.2,0.179,108.2,0,2016,2015-12-20,False
3062,CHO,93,98.9,0.455,12.7,16.0,0.135,94.0,0,1,DAL,99,98.9,0.463,11.4,27.8,0.128,100.1,1,2019,2019-02-06,False
3063,DAL,99,98.9,0.463,11.4,27.8,0.128,100.1,1,0,CHO,93,98.9,0.455,12.7,16.0,0.135,94.0,0,2019,2019-02-06,True
3064,GSW,123,102.7,0.631,12.9,12.8,0.136,119.8,0,1,NOP,108,102.7,0.461,13.3,28.3,0.278,105.2,1,2021,2021-05-03,True
3065,NOP,108,102.7,0.461,13.3,28.3,0.278,105.2,1,0,GSW,123,102.7,0.631,12.9,12.8,0.136,119.8,0,2021,2021-05-03,False
3066,DAL,104,92.6,0.489,11.1,27.7,0.205,112.3,0,1,MEM,133,92.6,0.663,9.4,31.3,0.169,143.6,1,2021,2021-05-11,False
3067,MEM,133,92.6,0.663,9.4,31.3,0.169,143.6,1,0,DAL,104,92.6,0.489,11.1,27.7,0.205,112.3,0,2021,2021-05-11,True
3068,MIN,95,86.7,0.488,11.7,27.5,0.198,109.6,0,1,MIL,102,86.7,0.513,9.1,28.9,0.25,117.7,1,2017,2017-03-11,False
3069,MIL,102,86.7,0.513,9.1,28.9,0.25,117.7,1,0,MIN,95,86.7,0.488,11.7,27.5,0.198,109.6,0,2017,2017-03-11,True
3070,PHI,106,107.3,0.47,20.7,36.2,0.321,98.8,0,1,MIA,102,107.3,0.473,15.3,24.5,0.138,95.1,1,2018,2018-04-21,True
3071,MIA,102,107.3,0.473,15.3,24.5,0.138,95.1,1,0,PHI,106,107.3,0.47,20.7,36.2,0.321,98.8,0,2018,2018-04-21,False
3072,PHO,98,100.7,0.392,9.7,32.8,0.176,97.3,0,1,LAC,109,100.7,0.506,16.4,29.3,0.35,108.2,1,2017,2017-01-02,False
3073,LAC,109,100.7,0.506,16.4,29.3,0.35,108.2,1,0,PHO,98,100.7,0.392,9.7,32.8,0.176,97.3,0,2017,2017-01-02,True
3074,TOR,109,91.8,0.613,16.1,17.9,0.31,118.8,0,1,UTA,100,91.8,0.488,12.6,22.7,0.275,109.0,1,2018,2017-11-03,True
3075,UTA,100,91.8,0.488,12.6,22.7,0.275,109.0,1,0,TOR,109,91.8,0.613,16.1,17.9,0.31,118.8,0,2018,2017-11-03,False
3076,PHI,114,102.3,0.506,13.1,25.5,0.361,111.4,0,1,DET,110,102.3,0.512,13.1,17.8,0.256,107.5,1,2021,2021-01-23,True
3077,DET,110,102.3,0.512,13.1,17.8,0.256,107.5,1,0,PHI,114,102.3,0.506,13.1,25.5,0.361,111.4,0,2021,2021-01-23,False
3078,NOP,110,101.6,0.495,10.1,26.4,0.144,108.2,0,1,MEM,115,101.6,0.544,8.9,21.7,0.176,113.2,1,2021,2021-05-10,False
3079,MEM,115,101.6,0.544,8.9,21.7,0.176,113.2,1,0,NOP,110,101.6,0.495,10.1,26.4,0.144,108.2,0,2021,2021-05-10,True
3080,NYK,92,94.7,0.441,7.7,17.4,0.2,97.2,0,1,CHO,101,94.7,0.473,9.0,25.5,0.128,106.7,1,2019,2019-01-28,False
3081,CHO,101,94.7,0.473,9.0,25.5,0.128,106.7,1,0,NYK,92,94.7,0.441,7.7,17.4,0.2,97.2,0,2019,2019-01-28,True
3082,WAS,95,96.8,0.512,15.3,14.6,0.12,98.1,0,1,DET,106,96.8,0.55,20.7,30.6,0.225,109.5,1,2019,2018-12-26,False
3083,DET,106,96.8,0.55,20.7,30.6,0.225,109.5,1,0,WAS,95,96.8,0.512,15.3,14.6,0.12,98.1,0,2019,2018-12-26,True
3084,IND,85,91.5,0.453,17.5,21.6,0.227,92.9,0,1,MIL,99,91.5,0.57,20.6,15.2,0.406,108.2,1,2017,2017-03-10,False
3085,MIL,99,91.5,0.57,20.6,15.2,0.406,108.2,1,0,IND,85,91.5,0.453,17.5,21.6,0.227,92.9,0,2017,2017-03-10,True
3086,BOS,118,101.9,0.532,10.2,25.0,0.204,115.8,0,1,NYK,95,101.9,0.421,19.2,32.7,0.317,93.3,1,2020,2019-10-26,True
3087,NYK,95,101.9,0.421,19.2,32.7,0.317,93.3,1,0,BOS,118,101.9,0.532,10.2,25.0,0.204,115.8,0,2020,2019-10-26,False
3088,TOR,78,93.7,0.413,17.6,11.6,0.304,83.3,0,1,CLE,116,93.7,0.636,15.4,31.3,0.234,123.8,1,2016,2016-05-25,False
3089,CLE,116,93.7,0.636,15.4,31.3,0.234,123.8,1,0,TOR,78,93.7,0.413,17.6,11.6,0.304,83.3,0,2016,2016-05-25,True
3090,UTA,115,91.3,0.628,13.4,30.3,0.218,125.9,0,1,LAC,121,91.3,0.584,7.7,26.3,0.289,132.5,1,2022,2022-03-29,False
3091,LAC,121,91.3,0.584,7.7,26.3,0.289,132.5,1,0,UTA,115,91.3,0.628,13.4,30.3,0.218,125.9,0,2022,2022-03-29,True
3092,ATL,87,95.0,0.459,19.0,21.6,0.257,91.6,0,1,IND,93,95.0,0.477,12.9,23.4,0.115,97.9,1,2016,2015-12-28,False
3093,IND,93,95.0,0.477,12.9,23.4,0.115,97.9,1,0,ATL,87,95.0,0.459,19.0,21.6,0.257,91.6,0,2016,2015-12-28,True
3094,NYK,139,91.6,0.469,8.0,24.2,0.148,107.1,0,1,ATL,142,91.6,0.479,9.3,26.2,0.235,109.4,1,2017,2017-01-29,False
3095,ATL,142,91.6,0.479,9.3,26.2,0.235,109.4,1,0,NYK,139,91.6,0.469,8.0,24.2,0.148,107.1,0,2017,2017-01-29,True
3096,OKC,112,101.2,0.445,9.2,23.4,0.127,100.2,0,1,LAL,119,101.2,0.511,12.2,20.0,0.232,106.5,1,2021,2021-02-08,False
3097,LAL,119,101.2,0.511,12.2,20.0,0.232,106.5,1,0,OKC,112,101.2,0.445,9.2,23.4,0.127,100.2,0,2021,2021-02-08,True
3098,PHI,109,97.4,0.519,16.2,28.6,0.325,111.9,0,1,TOR,102,97.4,0.489,9.2,16.0,0.118,104.7,1,2021,2021-02-23,True
3099,TOR,102,97.4,0.489,9.2,16.0,0.118,104.7,1,0,PHI,109,97.4,0.519,16.2,28.6,0.325,111.9,0,2021,2021-02-23,False
3100,TOR,97,87.1,0.489,8.7,27.7,0.112,111.4,0,1,PHI,112,87.1,0.623,14.6,24.1,0.377,128.6,1,2022,2022-04-18,False
3101,PHI,112,87.1,0.623,14.6,24.1,0.377,128.6,1,0,TOR,97,87.1,0.489,8.7,27.7,0.112,111.4,0,2022,2022-04-18,True
3102,NOP,107,100.2,0.455,10.7,32.1,0.149,106.7,0,1,MIN,118,100.2,0.558,10.5,26.7,0.126,117.7,1,2018,2018-02-03,False
3103,MIN,118,100.2,0.558,10.5,26.7,0.126,117.7,1,0,NOP,107,100.2,0.455,10.7,32.1,0.149,106.7,0,2018,2018-02-03,True
3104,BOS,103,86.8,0.558,7.5,10.0,0.221,118.7,0,1,CHI,104,86.8,0.456,6.6,35.7,0.244,119.9,1,2017,2017-02-16,False
3105,CHI,104,86.8,0.456,6.6,35.7,0.244,119.9,1,0,BOS,103,86.8,0.558,7.5,10.0,0.221,118.7,0,2017,2017-02-16,True
3106,MIN,105,93.3,0.519,13.8,30.2,0.275,112.5,0,1,SAC,97,93.3,0.459,16.8,36.2,0.224,104.0,1,2016,2016-04-07,True
3107,SAC,97,93.3,0.459,16.8,36.2,0.224,104.0,1,0,MIN,105,93.3,0.519,13.8,30.2,0.275,112.5,0,2016,2016-04-07,False
3108,MIA,92,90.5,0.474,10.9,17.8,0.231,101.7,0,1,IND,87,90.5,0.465,12.6,24.4,0.094,96.2,1,2021,2021-03-31,True
3109,IND,87,90.5,0.465,12.6,24.4,0.094,96.2,1,0,MIA,92,90.5,0.474,10.9,17.8,0.231,101.7,0,2021,2021-03-31,False
3110,OKC,109,93.2,0.5,11.2,27.0,0.38,116.9,0,1,CHO,90,93.2,0.381,3.9,14.0,0.31,96.5,1,2016,2016-01-02,True
3111,CHO,90,93.2,0.381,3.9,14.0,0.31,96.5,1,0,OKC,109,93.2,0.5,11.2,27.0,0.38,116.9,0,2016,2016-01-02,False
3112,TOR,106,92.9,0.551,15.2,25.6,0.241,114.0,0,1,MIA,104,92.9,0.59,12.0,15.4,0.072,111.9,1,2019,2018-12-26,True
3113,MIA,104,92.9,0.59,12.0,15.4,0.072,111.9,1,0,TOR,106,92.9,0.551,15.2,25.6,0.241,114.0,0,2019,2018-12-26,False
3114,BOS,126,95.5,0.695,12.7,17.1,0.146,131.9,0,1,SAC,97,95.5,0.5,15.2,17.8,0.228,101.5,1,2022,2022-03-18,True
3115,SAC,97,95.5,0.5,15.2,17.8,0.228,101.5,1,0,BOS,126,95.5,0.695,12.7,17.1,0.146,131.9,0,2022,2022-03-18,False
3116,PHI,118,100.1,0.533,11.7,34.5,0.231,117.9,0,1,NYK,110,100.1,0.546,11.0,19.0,0.172,109.9,1,2018,2018-03-15,True
3117,NYK,110,100.1,0.546,11.0,19.0,0.172,109.9,1,0,PHI,118,100.1,0.533,11.7,34.5,0.231,117.9,0,2018,2018-03-15,False
3118,CHI,124,93.9,0.67,12.5,16.7,0.068,132.1,0,1,ATL,130,93.9,0.631,4.9,22.9,0.286,138.4,1,2022,2022-03-03,False
3119,ATL,130,93.9,0.631,4.9,22.9,0.286,138.4,1,0,CHI,124,93.9,0.67,12.5,16.7,0.068,132.1,0,2022,2022-03-03,True
3120,DEN,124,104.9,0.581,16.3,21.6,0.279,118.2,0,1,HOU,125,104.9,0.601,10.8,13.0,0.202,119.2,1,2017,2017-03-20,False
3121,HOU,125,104.9,0.601,10.8,13.0,0.202,119.2,1,0,DEN,124,104.9,0.581,16.3,21.6,0.279,118.2,0,2017,2017-03-20,True
3122,MEM,122,100.6,0.549,6.3,22.4,0.228,121.2,0,1,OKC,128,100.6,0.685,21.4,27.6,0.384,127.2,1,2021,2021-03-14,False
3123,OKC,128,100.6,0.685,21.4,27.6,0.384,127.2,1,0,MEM,122,100.6,0.549,6.3,22.4,0.228,121.2,0,2021,2021-03-14,True
3124,NYK,87,100.8,0.411,13.6,26.3,0.095,86.3,0,1,LAL,117,100.8,0.604,15.7,15.8,0.22,116.1,1,2020,2020-01-07,False
3125,LAL,117,100.8,0.604,15.7,15.8,0.22,116.1,1,0,NYK,87,100.8,0.411,13.6,26.3,0.095,86.3,0,2020,2020-01-07,True
3126,CHI,88,95.4,0.392,17.0,32.7,0.216,92.3,0,1,ATL,103,95.4,0.455,9.9,28.9,0.247,108.0,1,2016,2016-02-26,False
3127,ATL,103,95.4,0.455,9.9,28.9,0.247,108.0,1,0,CHI,88,95.4,0.392,17.0,32.7,0.216,92.3,0,2016,2016-02-26,True
3128,UTA,133,107.8,0.587,14.5,31.0,0.272,123.4,0,1,SAC,112,107.8,0.524,14.7,16.3,0.271,103.9,1,2019,2018-11-25,True
3129,SAC,112,107.8,0.524,14.7,16.3,0.271,103.9,1,0,UTA,133,107.8,0.587,14.5,31.0,0.272,123.4,0,2019,2018-11-25,False
3130,NOP,106,89.5,0.489,9.7,24.1,0.149,107.3,0,1,TOR,108,89.5,0.511,12.2,27.7,0.128,109.3,1,2017,2017-01-31,False
3131,TOR,108,89.5,0.511,12.2,27.7,0.128,109.3,1,0,NOP,106,89.5,0.489,9.7,24.1,0.149,107.3,0,2017,2017-01-31,True
3132,POR,115,94.8,0.567,11.0,24.4,0.157,121.3,0,1,UTA,121,94.8,0.654,9.9,17.9,0.185,127.6,1,2020,2019-12-26,False
3133,UTA,121,94.8,0.654,9.9,17.9,0.185,127.6,1,0,POR,115,94.8,0.567,11.0,24.4,0.157,121.3,0,2020,2019-12-26,True
3134,LAL,73,90.1,0.404,17.4,12.2,0.192,81.0,0,1,DAL,122,90.1,0.592,9.5,32.5,0.218,135.4,1,2017,2017-01-22,False
3135,DAL,122,90.1,0.592,9.5,32.5,0.218,135.4,1,0,LAL,73,90.1,0.404,17.4,12.2,0.192,81.0,0,2017,2017-01-22,True
3136,DET,106,95.8,0.586,18.1,20.6,0.136,110.7,0,1,CHO,109,95.8,0.516,8.8,28.6,0.104,113.8,1,2020,2019-11-15,False
3137,CHO,109,95.8,0.516,8.8,28.6,0.104,113.8,1,0,DET,106,95.8,0.586,18.1,20.6,0.136,110.7,0,2020,2019-11-15,True
3138,OKC,92,92.5,0.447,9.6,22.4,0.188,99.4,0,1,SAS,124,92.5,0.661,8.0,15.6,0.155,134.0,1,2016,2016-04-30,False
3139,SAS,124,92.5,0.661,8.0,15.6,0.155,134.0,1,0,OKC,92,92.5,0.447,9.6,22.4,0.188,99.4,0,2016,2016-04-30,True
3140,LAC,108,100.0,0.58,9.9,4.5,0.173,108.0,0,1,OKC,120,100.0,0.577,13.9,27.0,0.165,120.0,1,2016,2016-03-09,False
3141,OKC,120,100.0,0.577,13.9,27.0,0.165,120.0,1,0,LAC,108,100.0,0.58,9.9,4.5,0.173,108.0,0,2016,2016-03-09,True
3142,OKC,98,93.7,0.5,16.2,19.0,0.256,104.5,0,1,TOR,97,93.7,0.512,13.7,18.6,0.145,103.5,1,2020,2019-12-29,True
3143,TOR,97,93.7,0.512,13.7,18.6,0.145,103.5,1,0,OKC,98,93.7,0.5,16.2,19.0,0.256,104.5,0,2020,2019-12-29,False
3144,NYK,107,89.2,0.482,9.2,35.9,0.31,119.9,0,1,DAL,77,89.2,0.349,7.6,22.6,0.198,86.3,1,2022,2022-03-09,True
3145,DAL,77,89.2,0.349,7.6,22.6,0.198,86.3,1,0,NYK,107,89.2,0.482,9.2,35.9,0.31,119.9,0,2022,2022-03-09,False
3146,GSW,105,96.6,0.455,8.7,11.4,0.455,108.7,0,1,MIA,122,96.6,0.616,13.7,27.8,0.256,126.3,1,2020,2019-11-29,False
3147,MIA,122,96.6,0.616,13.7,27.8,0.256,126.3,1,0,GSW,105,96.6,0.455,8.7,11.4,0.455,108.7,0,2020,2019-11-29,True
3148,DET,91,95.2,0.481,14.5,15.2,0.19,95.6,0,1,BRK,117,95.2,0.743,19.4,8.3,0.139,123.0,1,2022,2021-10-31,False
3149,BRK,117,95.2,0.743,19.4,8.3,0.139,123.0,1,0,DET,91,95.2,0.481,14.5,15.2,0.19,95.6,0,2022,2021-10-31,True
3150,IND,111,105.0,0.452,8.2,23.3,0.152,105.7,0,1,UTA,119,105.0,0.575,17.0,25.6,0.218,113.3,1,2021,2021-04-16,False
3151,UTA,119,105.0,0.575,17.0,25.6,0.218,113.3,1,0,IND,111,105.0,0.452,8.2,23.3,0.152,105.7,0,2021,2021-04-16,True
3152,SAC,96,89.1,0.494,13.2,32.6,0.115,107.7,0,1,MIN,119,89.1,0.622,9.0,22.9,0.207,133.6,1,2018,2017-12-14,False
3153,MIN,119,89.1,0.622,9.0,22.9,0.207,133.6,1,0,SAC,96,89.1,0.494,13.2,32.6,0.115,107.7,0,2018,2017-12-14,True
3154,OKC,106,100.1,0.537,18.7,22.5,0.22,105.9,0,1,TOR,112,100.1,0.474,10.9,30.2,0.219,111.9,1,2021,2021-04-18,False
3155,TOR,112,100.1,0.474,10.9,30.2,0.219,111.9,1,0,OKC,106,100.1,0.537,18.7,22.5,0.22,105.9,0,2021,2021-04-18,True
3156,MIL,117,100.8,0.535,10.8,15.8,0.291,116.1,0,1,UTA,111,100.8,0.489,11.2,26.5,0.215,110.2,1,2022,2022-03-14,True
3157,UTA,111,100.8,0.489,11.2,26.5,0.215,110.2,1,0,MIL,117,100.8,0.535,10.8,15.8,0.291,116.1,0,2022,2022-03-14,False
3158,CHI,94,92.3,0.438,10.9,28.3,0.193,101.8,0,1,GSW,106,92.3,0.557,14.3,28.2,0.228,114.8,1,2016,2015-11-20,False
3159,GSW,106,92.3,0.557,14.3,28.2,0.228,114.8,1,0,CHI,94,92.3,0.438,10.9,28.3,0.193,101.8,0,2016,2015-11-20,True
3160,CHO,90,91.2,0.426,5.8,21.6,0.17,98.7,0,1,TOR,96,91.2,0.474,10.7,17.9,0.282,105.2,1,2016,2016-04-05,False
3161,TOR,96,91.2,0.474,10.7,17.9,0.282,105.2,1,0,CHO,90,91.2,0.426,5.8,21.6,0.17,98.7,0,2016,2016-04-05,True
3162,MIA,102,93.2,0.488,8.7,22.7,0.209,109.4,0,1,SAS,107,93.2,0.494,10.3,19.6,0.271,114.8,1,2020,2020-01-19,False
3163,SAS,107,93.2,0.494,10.3,19.6,0.271,114.8,1,0,MIA,102,93.2,0.488,8.7,22.7,0.209,109.4,0,2020,2020-01-19,True
3164,OKC,126,95.4,0.582,10.7,39.5,0.22,132.1,0,1,MIN,123,95.4,0.583,7.3,27.3,0.2,129.0,1,2016,2016-01-27,True
3165,MIN,123,95.4,0.583,7.3,27.3,0.2,129.0,1,0,OKC,126,95.4,0.582,10.7,39.5,0.22,132.1,0,2016,2016-01-27,False
3166,ORL,99,90.5,0.525,12.8,21.4,0.203,109.4,0,1,DAL,114,90.5,0.572,4.1,13.5,0.229,126.0,1,2018,2018-01-09,False
3167,DAL,114,90.5,0.572,4.1,13.5,0.229,126.0,1,0,ORL,99,90.5,0.525,12.8,21.4,0.203,109.4,0,2018,2018-01-09,True
3168,GSW,108,105.0,0.531,12.3,17.0,0.041,102.8,0,1,LAL,90,105.0,0.394,14.0,30.0,0.077,85.7,1,2019,2019-04-04,True
3169,LAL,90,105.0,0.394,14.0,30.0,0.077,85.7,1,0,GSW,108,105.0,0.531,12.3,17.0,0.041,102.8,0,2019,2019-04-04,False
3170,IND,109,89.8,0.623,14.3,21.6,0.169,121.4,0,1,UTA,94,89.8,0.5,12.8,20.5,0.16,104.7,1,2018,2018-01-15,True
3171,UTA,94,89.8,0.5,12.8,20.5,0.16,104.7,1,0,IND,109,89.8,0.623,14.3,21.6,0.169,121.4,0,2018,2018-01-15,False
3172,LAL,80,91.7,0.376,13.7,33.9,0.108,87.2,0,1,TOR,113,91.7,0.614,10.1,20.6,0.133,123.2,1,2017,2016-12-02,False
3173,TOR,113,91.7,0.614,10.1,20.6,0.133,123.2,1,0,LAL,80,91.7,0.376,13.7,33.9,0.108,87.2,0,2017,2016-12-02,True
3174,BRK,124,103.9,0.63,11.8,12.5,0.087,119.4,0,1,CHI,96,103.9,0.443,11.8,8.9,0.205,92.4,1,2018,2018-04-07,True
3175,CHI,96,103.9,0.443,11.8,8.9,0.205,92.4,1,0,BRK,124,103.9,0.63,11.8,12.5,0.087,119.4,0,2018,2018-04-07,False
3176,HOU,104,100.9,0.471,11.4,18.0,0.267,103.0,0,1,UTA,101,100.9,0.494,13.0,14.0,0.325,100.1,1,2019,2019-04-20,True
3177,UTA,101,100.9,0.494,13.0,14.0,0.325,100.1,1,0,HOU,104,100.9,0.471,11.4,18.0,0.267,103.0,0,2019,2019-04-20,False
3178,SAC,80,94.4,0.386,11.0,20.0,0.136,84.7,0,1,ATL,126,94.4,0.734,17.3,33.3,0.127,133.4,1,2018,2017-11-15,False
3179,ATL,126,94.4,0.734,17.3,33.3,0.127,133.4,1,0,SAC,80,94.4,0.386,11.0,20.0,0.136,84.7,0,2018,2017-11-15,True
3180,DAL,101,86.2,0.584,15.3,27.0,0.143,117.2,0,1,LAL,89,86.2,0.522,16.0,17.9,0.265,103.2,1,2017,2016-12-29,True
3181,LAL,89,86.2,0.522,16.0,17.9,0.265,103.2,1,0,DAL,101,86.2,0.584,15.3,27.0,0.143,117.2,0,2017,2016-12-29,False
3182,ATL,95,96.9,0.43,11.5,20.8,0.161,98.0,0,1,BOS,105,96.9,0.488,11.0,24.5,0.259,108.3,1,2022,2022-02-13,False
3183,BOS,105,96.9,0.488,11.0,24.5,0.259,108.3,1,0,ATL,95,96.9,0.43,11.5,20.8,0.161,98.0,0,2022,2022-02-13,True
3184,IND,114,98.1,0.614,10.9,11.1,0.145,116.2,0,1,CLE,111,98.1,0.584,21.8,32.4,0.169,113.1,1,2021,2021-03-03,True
3185,CLE,111,98.1,0.584,21.8,32.4,0.169,113.1,1,0,IND,114,98.1,0.614,10.9,11.1,0.145,116.2,0,2021,2021-03-03,False
3186,NOP,88,96.1,0.394,19.3,23.3,0.451,91.5,0,1,PHO,104,96.1,0.56,17.2,31.6,0.119,108.2,1,2016,2015-12-18,False
3187,PHO,104,96.1,0.56,17.2,31.6,0.119,108.2,1,0,NOP,88,96.1,0.394,19.3,23.3,0.451,91.5,0,2016,2015-12-18,True
3188,MIA,129,100.1,0.691,13.4,17.1,0.21,128.9,0,1,BOS,121,100.1,0.625,10.3,7.5,0.125,120.9,1,2021,2021-05-11,True
3189,BOS,121,100.1,0.625,10.3,7.5,0.125,120.9,1,0,MIA,129,100.1,0.691,13.4,17.1,0.21,128.9,0,2021,2021-05-11,False
3190,CHO,110,87.6,0.596,10.0,26.2,0.133,125.6,0,1,DET,107,87.6,0.584,12.4,35.0,0.12,122.1,1,2020,2019-11-29,True
3191,DET,107,87.6,0.584,12.4,35.0,0.12,122.1,1,0,CHO,110,87.6,0.596,10.0,26.2,0.133,125.6,0,2020,2019-11-29,False
3192,CHI,103,97.6,0.537,18.1,27.5,0.198,105.5,0,1,CHO,118,97.6,0.628,13.3,15.4,0.183,120.9,1,2018,2018-02-27,False
3193,CHO,118,97.6,0.628,13.3,15.4,0.183,120.9,1,0,CHI,103,97.6,0.537,18.1,27.5,0.198,105.5,0,2018,2018-02-27,True
